latitude,longitude,element,id,building,name,addr:street,name:en,tourism,addr:housenumber,addr:postcode,addr:block_number,addr:place,residential,building:levels,building:roof,building:structure,building:use,building:walls,addr:city,phone,amenity,addr:housename,addr:district,addr:province,addr:subdistrict,addr:neighbourhood,height,addr:full,description,religion,addr:unit,addr:suburb,house,landuse,shop,layer,noaddress,addr:block,smoking,cuisine,healthcare,delivery,mobile,not:name,opening_hours,takeaway,website,air_conditioning,branch,brand,brand:wikidata,brand:wikipedia,name:id,name:ja,operator,payment:cash,payment:credit_cards,payment:debit_cards,toilets,toilets:access,building:flats,alt_name,level,payment:contactless,payment:electronic_purses,payment:qr_code,wheelchair,official_name,natural,social_facility,social_facility:for,note,category,nearest_node,network_distance_m
-6.92980905,107.58077253485092,way,1381335076,house,,Bulevar Taman Sakura,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483147,9053.23713010586
-6.9300123,107.58073765,way,1381335077,house,,Bulevar Taman Sakura,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483147,9053.23713010586
-6.9301623,107.58071525,way,1381335078,house,,Bulevar Taman Sakura,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483147,9053.23713010586
-6.930312300000001,107.58069280000001,way,1381335079,house,,Bulevar Taman Sakura,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483147,9053.23713010586
-6.9304623,107.58067035,way,1381335080,house,,Bulevar Taman Sakura,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483147,9053.23713010586
-6.9306123,107.58064795,way,1381335081,house,,Bulevar Taman Sakura,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483147,9053.23713010586
-6.9307623,107.58062555000001,way,1381335082,house,,Bulevar Taman Sakura,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483147,9053.23713010586
-6.9309123,107.58060315,way,1381335083,house,,Bulevar Taman Sakura,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483149,8972.261567172716
-6.9310623,107.58058075,way,1381335084,house,,Bulevar Taman Sakura,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483166,9139.405763129971
-6.9312123,107.58055835,way,1381335085,house,,Bulevar Taman Sakura,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483166,9139.405763129971
-6.9313623,107.58053595,way,1381335086,house,,Bulevar Taman Sakura,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483166,9139.405763129971
-6.93151225,107.58051355,way,1381335087,house,,Bulevar Taman Sakura,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483166,9139.405763129971
-6.9316622,107.58049115,way,1381335088,house,,Bulevar Taman Sakura,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483166,9139.405763129971
-6.9318121999999995,107.58046875,way,1381335089,house,,Bulevar Taman Sakura,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483166,9139.405763129971
-6.9319622,107.58044635,way,1381335090,house,,Bulevar Taman Sakura,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483166,9139.405763129971
-6.932112200000001,107.58042395,way,1381335091,house,,Bulevar Taman Sakura,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483166,9139.405763129971
-6.9322622,107.5804015,way,1381335092,house,,Bulevar Taman Sakura,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483166,9139.405763129971
-6.932412149999999,107.58037939754541,way,1381335093,house,,Bulevar Taman Sakura,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483166,9139.405763129971
-6.932563,107.58035724999999,way,1381335094,house,,Bulevar Taman Sakura,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483176,8751.66519619086
-6.9327049,107.58028827640038,way,1381335095,house,,Bulevar Taman Sakura,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483176,8751.66519619086
-6.9299282,107.58030955770062,way,1381335097,house,,Bulevar Taman Sakura,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483147,9053.23713010586
-6.93007985,107.58028485,way,1381335098,house,,Bulevar Taman Sakura,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483149,8972.261567172716
-6.93023125,107.58026426514601,way,1381335099,house,,Bulevar Taman Sakura,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483149,8972.261567172716
-6.9303826,107.5802437,way,1381335100,house,,Bulevar Taman Sakura,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483149,8972.261567172716
-6.930534,107.58022313246367,way,1381335101,house,,Bulevar Taman Sakura,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483149,8972.261567172716
-6.9306854,107.58020255,way,1381335102,house,,Bulevar Taman Sakura,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483149,8972.261567172716
-6.9308368,107.58018196753633,way,1381335103,house,,Bulevar Taman Sakura,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483150,8986.93740177786
-6.9309882,107.5801614,way,1381335104,house,,Bulevar Taman Sakura,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.9311396,107.58014083246367,way,1381335105,house,,Bulevar Taman Sakura,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.931291,107.58012025,way,1381335106,house,,Bulevar Taman Sakura,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.9314424,107.58009966753633,way,1381335107,house,,Bulevar Taman Sakura,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483166,9139.405763129971
-6.9315938,107.5800791,way,1381335108,house,,Bulevar Taman Sakura,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483166,9139.405763129971
-6.93174515,107.58005850238538,way,1381335109,house,,Bulevar Taman Sakura,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483166,9139.405763129971
-6.93189655,107.58003793248018,way,1381335110,house,,Bulevar Taman Sakura,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483166,9139.405763129971
-6.93204795,107.58001734999999,way,1381335111,house,,Bulevar Taman Sakura,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483166,9139.405763129971
-6.93219935,107.57999676751982,way,1381335112,house,,Bulevar Taman Sakura,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483176,8751.66519619086
-6.93235075,107.5799762,way,1381335113,house,,Bulevar Taman Sakura,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483176,8751.66519619086
-6.93250215,107.57995563248019,way,1381335114,house,,Bulevar Taman Sakura,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483176,8751.66519619086
-6.93265355,107.57993505,way,1381335115,house,,Bulevar Taman Sakura,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483176,8751.66519619086
-6.9300154,107.57999794252407,way,1381335116,house,,Jalan Taman Flamboyan,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483149,8972.261567172716
-6.930139049999999,107.57997725260213,way,1381335117,house,,Jalan Taman Flamboyan,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483149,8972.261567172716
-6.93025325,107.57996174739787,way,1381335118,house,,Jalan Taman Flamboyan,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483149,8972.261567172716
-6.93036735,107.57994628343036,way,1381335119,house,,Jalan Taman Flamboyan,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483150,8986.93740177786
-6.93048155,107.57993079739788,way,1381335120,house,,Jalan Taman Flamboyan,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483150,8986.93740177786
-6.9305957,107.57991530000001,way,1381335121,house,,Jalan Taman Flamboyan,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483150,8986.93740177786
-6.9307098499999995,107.57989980260213,way,1381335122,house,,Jalan Taman Flamboyan,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483150,8986.93740177786
-6.93082405,107.57988429739788,way,1381335123,house,,Jalan Taman Flamboyan,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483150,8986.93740177786
-6.930938149999999,107.57986880260214,way,1381335124,house,,Jalan Taman Flamboyan,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.93105235,107.57985329739788,way,1381335125,house,,Jalan Taman Flamboyan,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.93116645,107.57983782175711,way,1381335126,house,,Jalan Taman Flamboyan,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.93128065,107.57982234739788,way,1381335127,house,,Jalan Taman Flamboyan,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.9313948,107.57980685,way,1381335128,house,,Jalan Taman Flamboyan,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.93150895,107.57979135260213,way,1381335129,house,,Jalan Taman Flamboyan,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.93162315,107.57977584739787,way,1381335130,house,,Jalan Taman Flamboyan,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,13882259798,8568.333632152819
-6.931737249999999,107.57976035260212,way,1381335131,house,,Jalan Taman Flamboyan,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,13882259798,8568.333632152819
-6.93185145,107.57974484739788,way,1381335132,house,,Jalan Taman Flamboyan,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,13882259798,8568.333632152819
-6.931965549999999,107.57972935260213,way,1381335133,house,,Jalan Taman Flamboyan,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,13882259798,8568.333632152819
-6.93207975,107.57971384739787,way,1381335134,house,,Jalan Taman Flamboyan,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,13882259798,8568.333632152819
-6.9321939,107.57969835,way,1381335135,house,,Jalan Taman Flamboyan,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,11402689291,8668.952301876054
-6.93230805,107.57968285260213,way,1381335136,house,,Jalan Taman Flamboyan,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,11402689291,8668.952301876054
-6.93242225,107.57966734739787,way,1381335137,house,,Jalan Taman Flamboyan,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,11402689291,8668.952301876054
-6.93258565,107.57964514219583,way,1381335138,house,,Jalan Taman Flamboyan,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,11402689291,8668.952301876054
-6.93014755,107.57971581131386,way,1381335139,house,,Jalan Taman Flamboyan,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483150,8986.93740177786
-6.9302669,107.57969246967106,way,1381335140,house,,Jalan Taman Flamboyan,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483150,8986.93740177786
-6.9303801499999995,107.57967371811168,way,1381335141,house,,Jalan Taman Flamboyan,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483150,8986.93740177786
-6.9304935,107.57965495773075,way,1381335142,house,,Jalan Taman Flamboyan,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483150,8986.93740177786
-6.93060675,107.57963619144194,way,1381335143,house,,Jalan Taman Flamboyan,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483150,8986.93740177786
-6.93072005,107.57961743377439,way,1381335144,house,,Jalan Taman Flamboyan,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483150,8986.93740177786
-6.9308333,107.57959869729288,way,1381335145,house,,Jalan Taman Flamboyan,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.93094655,107.57957994561227,way,1381335146,house,,Jalan Taman Flamboyan,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.9310598500000005,107.57956118796864,way,1381335147,house,,Jalan Taman Flamboyan,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.931173149999999,107.57954243379416,way,1381335148,house,,Jalan Taman Flamboyan,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.93128645,107.57952367926602,way,1381335149,house,,Jalan Taman Flamboyan,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.9313997,107.57950492748773,way,1381335150,house,,Jalan Taman Flamboyan,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.9315286,107.57952019999999,way,1381335151,house,,Jalan Taman Flamboyan,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.9316420999999995,107.57950031385357,way,1381335152,house,,Jalan Taman Flamboyan,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,13882259798,8568.333632152819
-6.93175555,107.57948045,way,1381335153,house,,Jalan Taman Flamboyan,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,13882259798,8568.333632152819
-6.9318690499999995,107.57946058319382,way,1381335154,house,,Jalan Taman Flamboyan,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,13882259798,8568.333632152819
-6.93198255,107.57944069999999,way,1381335155,house,,Jalan Taman Flamboyan,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,13882259798,8568.333632152819
-6.93209605,107.57942080000001,way,1381335156,house,,Jalan Taman Flamboyan,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,13882259798,8568.333632152819
-6.93220955,107.5794009,way,1381335157,house,,Jalan Taman Flamboyan,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,13882259798,8568.333632152819
-6.932316699999999,107.57938870070349,way,1381335158,house,,Jalan Taman Flamboyan,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,11402689291,8668.952301876054
-6.9324239,107.57937651678415,way,1381335159,house,,Jalan Taman Flamboyan,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,11402689291,8668.952301876054
-6.932537399999999,107.57935668321585,way,1381335160,house,,Jalan Taman Flamboyan,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,11402689291,8668.952301876054
-6.930366149999999,107.57946810105665,way,1381335161,house,,Jalan Taman Angsana,,,1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483150,8986.93740177786
-6.9313363,107.5790278447505,way,1381335162,house,,Jalan Taman Angsana,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.9312383,107.5790457280905,way,1381335163,house,,Jalan Taman Angsana,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.93114035,107.5790636605183,way,1381335164,house,,Jalan Taman Angsana,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.93104235,107.57908156757456,way,1381335165,house,,Jalan Taman Angsana,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.9309444,107.5790994313754,way,1381335166,house,,Jalan Taman Angsana,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.93084645,107.57911736416803,way,1381335167,house,,Jalan Taman Angsana,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.930748449999999,107.57913528658,way,1381335168,house,,Jalan Taman Angsana,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.9306505000000005,107.57915320384383,way,1381335169,house,,Jalan Taman Angsana,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.9305525,107.57917108575526,way,1381335170,house,,Jalan Taman Angsana,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.93045455,107.57918902172106,way,1381335171,house,,Jalan Taman Angsana,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483150,8986.93740177786
-6.93050105,107.5794336,way,1381335172,house,,Jalan Taman Angsana,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483150,8986.93740177786
-6.93059855,107.5794155,way,1381335173,house,,Jalan Taman Angsana,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483150,8986.93740177786
-6.93069605,107.5793974,way,1381335174,house,,Jalan Taman Angsana,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.93079355,107.5793793,way,1381335175,house,,Jalan Taman Angsana,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.93089105,107.5793612,way,1381335176,house,,Jalan Taman Angsana,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.9309885,107.57934310299237,way,1381335177,house,,Jalan Taman Angsana,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.9310860000000005,107.579325,way,1381335178,house,,Jalan Taman Angsana,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.9311834999999995,107.5793069,way,1381335179,house,,Jalan Taman Angsana,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.931281,107.57928875,way,1381335180,house,,Jalan Taman Angsana,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.9313785,107.5792706,way,1381335181,house,,Jalan Taman Angsana,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483160,9160.782284389823
-6.92977575,107.57979961282632,way,1381335182,house,,Jalan Taman Mimosa,,,1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483149,8972.261567172716
-6.9289932,107.58195868046407,way,1381335183,house,,Jalan Taman Mimosa,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5862568892,9260.764207374657
-6.929037,107.58183811953593,way,1381335184,house,,Jalan Taman Mimosa,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5862568892,9260.764207374657
-6.9290807999999995,107.58171758046407,way,1381335185,house,,Jalan Taman Mimosa,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5862568892,9260.764207374657
-6.9291246,107.58159701953593,way,1381335186,house,,Jalan Taman Mimosa,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,5862568892,9260.764207374657
-6.9291684,107.58147648046406,way,1381335187,house,,Jalan Taman Mimosa,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=house,3115483142,9176.336156388139
